date,eur_per_g
1971-01-04,0.1006
1971-01-05,0.1006
1971-01-06,0.1032
1971-01-07,0.1029
1971-01-08,0.1038
1971-01-11,0.1029
1971-01-12,0.1032
1971-01-13,0.1029
1971-01-14,0.1026
1971-01-15,0.1010
1971-01-18,0.0952
1971-01-19,0.0948
1971-01-20,0.0945
1971-01-21,0.0936
1971-01-22,0.0945
1971-01-25,0.0968
1971-01-26,0.0948
1971-01-27,0.0961
1971-01-28,0.0961
1971-01-29,0.0955
1971-02-01,0.0965
1971-02-02,0.0971
1971-02-03,0.0974
1971-02-04,0.1000
1971-02-05,0.1003
1971-02-08,0.0993
1971-02-09,0.0981
1971-02-10,0.0990
1971-02-11,0.0993
1971-02-16,0.0990
1971-02-17,0.0977
1971-02-18,0.0977
1971-02-19,0.0990
1971-02-22,0.0984
1971-02-23,0.0971
1971-02-24,0.0981
1971-02-25,0.0987
1971-02-26,0.0987
1971-03-01,0.1006
1971-03-02,0.1006
1971-03-03,0.0993
1971-03-04,0.1013
1971-03-05,0.1010
1971-03-08,0.1038
1971-03-09,0.1029
1971-03-10,0.1019
1971-03-11,0.1010
1971-03-12,0.1013
1971-03-15,0.1029
1971-03-16,0.1029
1971-03-17,0.1026
1971-03-18,0.1026
1971-03-19,0.1016
1971-03-22,0.1022
1971-03-23,0.1019
1971-03-24,0.1013
1971-03-25,0.1032
1971-03-26,0.1035
1971-03-29,0.1035
1971-03-30,0.1029
1971-03-31,0.1045
1971-04-01,0.1042
1971-04-02,0.1071
1971-04-05,0.1048
1971-04-06,0.1055
1971-04-07,0.1080
1971-04-08,0.1077
1971-04-12,0.1071
1971-04-13,0.1051
1971-04-14,0.1058
1971-04-15,0.1064
1971-04-16,0.1045
1971-04-19,0.1067
1971-04-20,0.1074
1971-04-21,0.1077
1971-04-22,0.1067
1971-04-23,0.1055
1971-04-26,0.1032
1971-04-27,0.1032
1971-04-28,0.1042
1971-04-29,0.1042
1971-04-30,0.1032
1971-05-03,0.1013
1971-05-04,0.1029
1971-05-05,0.1029
1971-05-06,0.1026
1971-05-07,0.1019
1971-05-10,0.1003
1971-05-11,0.1010
1971-05-12,0.1010
1971-05-13,0.1019
1971-05-14,0.1010
1971-05-17,0.1010
1971-05-18,0.1006
1971-05-19,0.1003
1971-05-20,0.0984
1971-05-21,0.0955
1971-05-24,0.0965
1971-05-25,0.0965
1971-05-26,0.0961
1971-05-27,0.0958
1971-05-28,0.0971
1971-06-01,0.0968
1971-06-02,0.0952
1971-06-03,0.0945
1971-06-04,0.0945
1971-06-07,0.0939
1971-06-08,0.0955
1971-06-09,0.0958
1971-06-10,0.0952
1971-06-11,0.0961
1971-06-14,0.0952
1971-06-15,0.0955
1971-06-16,0.0965
1971-06-17,0.0958
1971-06-18,0.0955
1971-06-21,0.0929
1971-06-22,0.0939
1971-06-23,0.0932
1971-06-24,0.0945
1971-06-25,0.0942
1971-06-28,0.0929
1971-06-29,0.0916
1971-06-30,0.0913
1971-07-01,0.0936
1971-07-02,0.0929
1971-07-06,0.0932
1971-07-07,0.0926
1971-07-08,0.0939
1971-07-09,0.0936
1971-07-12,0.0916
1971-07-13,0.0920
1971-07-14,0.0900
1971-07-15,0.0903
1971-07-16,0.0910
1971-07-19,0.0897
1971-07-20,0.0891
1971-07-21,0.0897
1971-07-22,0.0903
1971-07-23,0.0903
1971-07-26,0.0897
1971-07-27,0.0900
1971-07-28,0.0910
1971-07-29,0.0932
1971-07-30,0.0929
1971-08-02,0.0942
1971-08-03,0.0936
1971-08-04,0.0945
1971-08-05,0.0961
1971-08-06,0.0932
1971-08-09,0.0932
1971-08-10,0.0923
1971-08-11,0.0913
1971-08-12,0.0932
1971-08-13,0.0932
1971-08-19,0.0920
1971-08-20,0.0945
1971-08-23,0.0923
1971-08-24,0.0923
1971-08-25,0.0920
1971-08-26,0.0891
1971-08-27,0.0878
1971-08-30,0.0865
1971-08-31,0.0846
1971-09-01,0.0855
1971-09-02,0.0855
1971-09-03,0.0865
1971-09-07,0.0820
1971-09-08,0.0817
1971-09-09,0.0813
1971-09-10,0.0801
1971-09-13,0.0801
1971-09-14,0.0807
1971-09-15,0.0807
1971-09-16,0.0813
1971-09-17,0.0813
1971-09-20,0.0813
1971-09-21,0.0807
1971-09-22,0.0804
1971-09-23,0.0801
1971-09-24,0.0797
1971-09-27,0.0791
1971-09-28,0.0794
1971-09-29,0.0788
1971-09-30,0.0788
1971-10-01,0.0788
1971-10-04,0.0762
1971-10-05,0.0752
1971-10-06,0.0759
1971-10-07,0.0762
1971-10-08,0.0743
1971-10-12,0.0736
1971-10-13,0.0746
1971-10-14,0.0749
1971-10-15,0.0756
1971-10-18,0.0759
1971-10-19,0.0746
1971-10-20,0.0733
1971-10-21,0.0739
1971-10-22,0.0743
1971-10-26,0.0749
1971-10-27,0.0730
1971-10-28,0.0736
1971-10-29,0.0733
1971-11-01,0.0723
1971-11-03,0.0730
1971-11-04,0.0727
1971-11-05,0.0736
1971-11-08,0.0743
1971-11-09,0.0746
1971-11-10,0.0739
1971-11-11,0.0749
1971-11-12,0.0743
1971-11-15,0.0749
1971-11-16,0.0746
1971-11-17,0.0743
1971-11-18,0.0736
1971-11-19,0.0739
1971-11-22,0.0739
1971-11-23,0.0736
1971-11-24,0.0733
1971-11-26,0.0743
1971-11-29,0.0743
1971-11-30,0.0743
1971-12-01,0.0756
1971-12-02,0.0752
1971-12-03,0.0759
1971-12-06,0.0752
1971-12-07,0.0759
1971-12-08,0.0765
1971-12-09,0.0775
1971-12-10,0.0775
1971-12-13,0.0765
1971-12-14,0.0765
1971-12-15,0.0765
1971-12-16,0.0778
1971-12-17,0.0775
1971-12-20,0.0765
1971-12-21,0.0759
1971-12-22,0.0762
1971-12-23,0.0765
1971-12-27,0.0752
1971-12-28,0.0739
1971-12-29,0.0749
1971-12-30,0.0746
1972-01-03,0.0759
1972-01-04,0.0772
1972-01-05,0.0772
1972-01-06,0.0784
1972-01-07,0.0791
1972-01-10,0.0801
1972-01-11,0.0788
1972-01-12,0.0788
1972-01-13,0.0778
1972-01-14,0.0794
1972-01-17,0.0810
1972-01-18,0.0826
1972-01-19,0.0794
1972-01-20,0.0823
1972-01-21,0.0788
1972-01-24,0.0797
1972-01-25,0.0801
1972-01-26,0.0797
1972-01-27,0.0817
1972-01-28,0.0829
1972-01-31,0.0829
1972-02-01,0.0829
1972-02-02,0.0829
1972-02-03,0.0823
1972-02-04,0.0823
1972-02-07,0.0823
1972-02-08,0.0817
1972-02-09,0.0823
1972-02-10,0.0826
1972-02-11,0.0804
1972-02-14,0.0801
1972-02-15,0.0797
1972-02-16,0.0791
1972-02-17,0.0801
1972-02-18,0.0801
1972-02-22,0.0794
1972-02-23,0.0791
1972-02-24,0.0797
1972-02-25,0.0784
1972-02-28,0.0781
1972-02-29,0.0784
1972-03-01,0.0797
1972-03-02,0.0801
1972-03-03,0.0813
1972-03-06,0.0820
1972-03-07,0.0813
1972-03-08,0.0810
1972-03-09,0.0823
1972-03-10,0.0817
1972-03-13,0.0817
1972-03-14,0.0810
1972-03-15,0.0810
1972-03-16,0.0804
1972-03-17,0.0839
1972-03-20,0.0820
1972-03-21,0.0823
1972-03-22,0.0817
1972-03-23,0.0817
1972-03-24,0.0817
1972-03-27,0.0823
1972-03-28,0.0829
1972-03-29,0.0833
1972-03-30,0.0842
1972-04-03,0.0849
1972-04-04,0.0842
1972-04-05,0.0836
1972-04-06,0.0839
1972-04-07,0.0842
1972-04-10,0.0839
1972-04-11,0.0836
1972-04-12,0.0842
1972-04-13,0.0817
1972-04-14,0.0817
1972-04-17,0.0833
1972-04-18,0.0839
1972-04-19,0.0826
1972-04-20,0.0836
1972-04-21,0.0839
1972-04-24,0.0826
1972-04-25,0.0829
1972-04-26,0.0826
1972-04-27,0.0842
1972-04-28,0.0852
1972-05-01,0.0849
1972-05-02,0.0849
1972-05-03,0.0846
1972-05-04,0.0846
1972-05-05,0.0846
1972-05-08,0.0849
1972-05-09,0.0849
1972-05-10,0.0842
1972-05-11,0.0839
1972-05-12,0.0842
1972-05-15,0.0846
1972-05-16,0.0852
1972-05-17,0.0852
1972-05-18,0.0839
1972-05-19,0.0846
1972-05-22,0.0846
1972-05-23,0.0829
1972-05-24,0.0826
1972-05-25,0.0833
1972-05-26,0.0829
1972-05-30,0.0820
1972-05-31,0.0810
1972-06-01,0.0820
1972-06-02,0.0823
1972-06-05,0.0826
1972-06-06,0.0839
1972-06-07,0.0836
1972-06-08,0.0836
1972-06-09,0.0833
1972-06-12,0.0836
1972-06-13,0.0833
1972-06-14,0.0839
1972-06-15,0.0833
1972-06-16,0.0836
1972-06-19,0.0842
1972-06-20,0.0833
1972-06-21,0.0823
1972-06-22,0.0833
1972-06-23,0.0820
1972-06-26,0.0820
1972-06-27,0.0826
1972-06-28,0.0817
1972-06-29,0.0826
1972-06-30,0.0820
1972-07-05,0.0842
1972-07-06,0.0884
1972-07-07,0.0891
1972-07-10,0.0900
1972-07-11,0.0900
1972-07-12,0.0942
1972-07-13,0.0923
1972-07-14,0.0929
1972-07-17,0.0945
1972-07-18,0.0939
1972-07-19,0.0945
1972-07-20,0.0939
1972-07-21,0.0936
1972-07-24,0.0942
1972-07-25,0.0945
1972-07-26,0.0939
1972-07-27,0.0977
1972-07-28,0.0971
1972-07-31,0.0961
1972-08-01,0.0987
1972-08-02,0.0981
1972-08-03,0.0971
1972-08-04,0.0974
1972-08-07,0.0974
1972-08-08,0.0961
1972-08-09,0.0974
1972-08-10,0.0971
1972-08-11,0.0965
1972-08-14,0.0965
1972-08-15,0.0971
1972-08-16,0.0971
1972-08-17,0.0984
1972-08-18,0.0990
1972-08-21,0.0990
1972-08-22,0.1026
1972-08-23,0.1013
1972-08-24,0.1010
1972-08-25,0.1003
1972-08-28,0.1016
1972-08-29,0.1013
1972-08-30,0.1026
1972-08-31,0.1016
1972-09-01,0.1013
1972-09-05,0.1035
1972-09-06,0.1003
1972-09-07,0.0990
1972-09-08,0.0990
1972-09-11,0.0952
1972-09-12,0.0945
1972-09-13,0.0974
1972-09-14,0.0971
1972-09-15,0.0945
1972-09-18,0.0897
1972-09-19,0.0913
1972-09-20,0.0926
1972-09-21,0.0932
1972-09-22,0.0923
1972-09-25,0.0907
1972-09-26,0.0926
1972-09-27,0.0942
1972-09-28,0.0945
1972-09-29,0.0945
1972-10-02,0.0958
1972-10-03,0.0965
1972-10-04,0.0965
1972-10-05,0.0952
1972-10-06,0.0971
1972-10-10,0.0984
1972-10-11,0.0965
1972-10-12,0.0961
1972-10-13,0.0974
1972-10-16,0.0977
1972-10-17,0.0977
1972-10-18,0.1003
1972-10-19,0.0990
1972-10-20,0.1003
1972-10-24,0.1000
1972-10-25,0.0984
1972-10-26,0.0984
1972-10-27,0.0990
1972-10-30,0.0974
1972-10-31,0.0990
1972-11-01,0.0997
1972-11-02,0.0990
1972-11-03,0.1006
1972-11-06,0.0993
1972-11-08,0.0981
1972-11-09,0.0968
1972-11-10,0.0984
1972-11-13,0.0981
1972-11-14,0.0974
1972-11-15,0.0984
1972-11-16,0.0977
1972-11-17,0.0961
1972-11-20,0.0961
1972-11-21,0.0977
1972-11-22,0.0981
1972-11-24,0.0974
1972-11-27,0.0965
1972-11-28,0.0993
1972-11-29,0.0993
1972-11-30,0.1006
1972-12-01,0.1016
1972-12-04,0.1010
1972-12-05,0.1029
1972-12-06,0.1022
1972-12-07,0.1029
1972-12-08,0.1042
1972-12-11,0.1064
1972-12-12,0.1051
1972-12-13,0.1035
1972-12-14,0.1051
1972-12-15,0.1064
1972-12-18,0.1035
1972-12-19,0.1042
1972-12-20,0.1058
1972-12-21,0.1077
1972-12-22,0.1077
1972-12-26,0.1080
1972-12-27,0.1077
1972-12-29,0.1080
1973-01-02,0.1074
1973-01-03,0.1083
1973-01-04,0.1083
1973-01-05,0.1071
1973-01-08,0.1077
1973-01-09,0.1067
1973-01-10,0.1074
1973-01-11,0.1077
1973-01-12,0.1083
1973-01-15,0.1074
1973-01-16,0.1083
1973-01-17,0.1064
1973-01-18,0.1087
1973-01-19,0.1087
1973-01-22,0.1051
1973-01-23,0.1055
1973-01-24,0.1061
1973-01-26,0.1055
1973-01-29,0.1077
1973-01-30,0.1077
1973-01-31,0.1077
1973-02-01,0.1087
1973-02-02,0.1083
1973-02-05,0.1116
1973-02-06,0.1109
1973-02-07,0.1122
1973-02-08,0.1148
1973-02-09,0.1132
1973-02-13,0.1112
1973-02-14,0.1083
1973-02-15,0.1116
1973-02-16,0.1109
1973-02-20,0.1128
1973-02-21,0.1138
1973-02-22,0.1170
1973-02-23,0.1164
1973-02-26,0.1161
1973-02-27,0.1190
1973-02-28,0.1206
1973-03-01,0.1247
1973-03-02,0.1206
1973-03-05,0.1177
1973-03-06,0.1128
1973-03-07,0.1100
1973-03-08,0.1125
1973-03-09,0.1100
1973-03-12,0.1061
1973-03-13,0.1048
1973-03-14,0.1055
1973-03-15,0.1029
1973-03-16,0.1061
1973-03-19,0.1032
1973-03-20,0.1087
1973-03-21,0.1074
1973-03-22,0.1045
1973-03-23,0.1071
1973-03-26,0.1093
1973-03-27,0.1055
1973-03-28,0.1035
1973-03-29,0.1032
1973-03-30,0.1048
1973-04-02,0.1077
1973-04-03,0.1067
1973-04-04,0.1055
1973-04-05,0.1051
1973-04-06,0.1055
1973-04-09,0.1071
1973-04-10,0.1074
1973-04-11,0.1071
1973-04-12,0.1055
1973-04-13,0.1058
1973-04-16,0.1042
1973-04-17,0.0984
1973-04-18,0.0990
1973-04-19,0.1016
1973-04-23,0.1006
1973-04-24,0.1006
1973-04-25,0.1003
1973-04-26,0.1022
1973-04-27,0.1029
1973-04-30,0.1035
1973-05-01,0.1022
1973-05-02,0.0993
1973-05-03,0.1048
1973-05-04,0.1051
1973-05-07,0.1064
1973-05-08,0.1083
1973-05-09,0.1116
1973-05-10,0.1138
1973-05-11,0.1116
1973-05-14,0.1148
1973-05-15,0.1132
1973-05-16,0.1106
1973-05-17,0.1112
1973-05-18,0.1135
1973-05-21,0.1190
1973-05-22,0.1170
1973-05-23,0.1112
1973-05-24,0.1119
1973-05-25,0.1157
1973-05-29,0.1225
1973-05-30,0.1225
1973-05-31,0.1206
1973-06-01,0.1228
1973-06-04,0.1238
1973-06-05,0.1154
1973-06-06,0.1167
1973-06-07,0.1138
1973-06-08,0.1145
1973-06-11,0.1125
1973-06-12,0.1151
1973-06-13,0.1138
1973-06-14,0.1138
1973-06-15,0.1161
1973-06-18,0.1180
1973-06-19,0.1151
1973-06-20,0.1157
1973-06-21,0.1167
1973-06-22,0.1167
1973-06-25,0.1180
1973-06-26,0.1180
1973-06-27,0.1170
1973-06-28,0.1122
1973-06-29,0.1125
1973-07-02,0.1116
1973-07-03,0.1119
1973-07-05,0.1116
1973-07-06,0.1100
1973-07-09,0.1116
1973-07-10,0.1116
1973-07-11,0.1154
1973-07-12,0.1141
1973-07-13,0.1148
1973-07-16,0.1177
1973-07-17,0.1157
1973-07-18,0.1161
1973-07-19,0.1138
1973-07-20,0.1157
1973-07-23,0.1193
1973-07-24,0.1183
1973-07-25,0.1180
1973-07-26,0.1161
1973-07-27,0.1128
1973-07-30,0.1112
1973-07-31,0.1157
1973-08-01,0.1202
1973-08-02,0.1167
1973-08-03,0.1180
1973-08-06,0.1164
1973-08-07,0.1135
1973-08-08,0.1112
1973-08-09,0.1141
1973-08-10,0.1119
1973-08-13,0.1080
1973-08-14,0.1090
1973-08-15,0.1122
1973-08-16,0.1138
1973-08-17,0.1132
1973-08-20,0.1138
1973-08-21,0.1122
1973-08-22,0.1106
1973-08-23,0.1106
1973-08-24,0.1116
1973-08-27,0.1100
1973-08-28,0.1096
1973-08-29,0.1125
1973-08-30,0.1125
1973-08-31,0.1119
1973-09-04,0.1100
1973-09-05,0.1103
1973-09-06,0.1074
1973-09-07,0.1077
1973-09-10,0.1055
1973-09-11,0.1071
1973-09-12,0.1061
1973-09-13,0.1067
1973-09-14,0.1071
1973-09-17,0.1100
1973-09-18,0.1087
1973-09-19,0.1122
1973-09-20,0.1141
1973-09-21,0.1145
1973-09-24,0.1151
1973-09-25,0.1145
1973-09-26,0.1161
1973-09-27,0.1145
1973-09-28,0.1141
1973-10-01,0.1119
1973-10-02,0.1135
1973-10-03,0.1132
1973-10-04,0.1116
1973-10-05,0.1135
1973-10-09,0.1174
1973-10-10,0.1186
1973-10-11,0.1177
1973-10-12,0.1199
1973-10-15,0.1199
1973-10-16,0.1225
1973-10-17,0.1183
1973-10-18,0.1202
1973-10-19,0.1180
1973-10-23,0.1196
1973-10-24,0.1180
1973-10-25,0.1180
1973-10-26,0.1186
1973-10-29,0.1164
1973-10-30,0.1177
1973-10-31,0.1180
1973-11-01,0.1199
1973-11-02,0.1199
1973-11-05,0.1219
1973-11-07,0.1219
1973-11-08,0.1225
1973-11-09,0.1238
1973-11-12,0.1225
1973-11-13,0.1228
1973-11-14,0.1215
1973-11-15,0.1212
1973-11-16,0.1219
1973-11-19,0.1235
1973-11-20,0.1244
1973-11-21,0.1235
1973-11-23,0.1264
1973-11-26,0.1225
1973-11-27,0.1241
1973-11-28,0.1292
1973-11-29,0.1309
1973-11-30,0.1305
1973-12-03,0.1337
1973-12-04,0.1341
1973-12-05,0.1312
1973-12-06,0.1344
1973-12-07,0.1360
1973-12-10,0.1382
1973-12-11,0.1379
1973-12-12,0.1357
1973-12-13,0.1328
1973-12-14,0.1347
1973-12-17,0.1395
1973-12-18,0.1405
1973-12-19,0.1415
1973-12-20,0.1408
1973-12-21,0.1421
1973-12-26,0.1450
1973-12-27,0.1453
1973-12-28,0.1456
1973-12-31,0.1469
1974-01-02,0.1540
1974-01-03,0.1524
1974-01-04,0.1508
1974-01-07,0.1611
1974-01-08,0.1627
1974-01-09,0.1546
1974-01-10,0.1566
1974-01-11,0.1582
1974-01-14,0.1643
1974-01-15,0.1653
1974-01-16,0.1681
1974-01-17,0.1730
1974-01-18,0.1768
1974-01-21,0.1881
1974-01-22,0.1788
1974-01-23,0.1784
1974-01-24,0.1868
1974-01-25,0.1916
1974-01-28,0.1958
1974-01-29,0.1884
1974-01-30,0.1868
1974-01-31,0.1881
1974-02-01,0.1939
1974-02-04,0.1968
1974-02-05,0.2048
1974-02-06,0.2112
1974-02-07,0.2161
1974-02-08,0.2228
1974-02-11,0.2279
1974-02-13,0.2347
1974-02-14,0.2411
1974-02-15,0.2472
1974-02-19,0.2463
1974-02-20,0.2514
1974-02-21,0.2572
1974-02-22,0.2627
1974-02-25,0.2714
1974-02-26,0.2762
1974-02-27,0.2720
1974-02-28,0.2627
1974-03-01,0.2546
1974-03-04,0.2463
1974-03-05,0.2357
1974-03-06,0.2279
1974-03-07,0.2366
1974-03-08,0.2315
1974-03-11,0.2370
1974-03-12,0.2456
1974-03-13,0.2482
1974-03-14,0.2418
1974-03-15,0.2392
1974-03-18,0.2440
1974-03-19,0.2521
1974-03-20,0.2511
1974-03-21,0.2379
1974-03-22,0.2466
1974-03-25,0.2341
1974-03-26,0.2263
1974-03-27,0.2273
1974-03-28,0.2305
1974-03-29,0.2321
1974-04-01,0.2251
1974-04-02,0.2189
1974-04-03,0.2279
1974-04-04,0.2273
1974-04-05,0.2173
1974-04-08,0.2096
1974-04-09,0.2032
1974-04-10,0.1952
1974-04-11,0.1865
1974-04-15,0.1952
1974-04-16,0.1932
1974-04-17,0.1968
1974-04-18,0.2045
1974-04-19,0.2128
1974-04-22,0.2202
1974-04-23,0.2260
1974-04-24,0.2331
1974-04-25,0.2334
1974-04-26,0.2289
1974-04-29,0.2344
1974-04-30,0.2324
1974-05-01,0.2244
1974-05-02,0.2321
1974-05-03,0.2324
1974-05-06,0.2218
1974-05-07,0.2173
1974-05-08,0.2225
1974-05-09,0.2283
1974-05-10,0.2321
1974-05-13,0.2379
1974-05-14,0.2315
1974-05-15,0.2443
1974-05-16,0.2389
1974-05-17,0.2360
1974-05-20,0.2321
1974-05-21,0.2286
1974-05-22,0.2196
1974-05-23,0.2112
1974-05-24,0.2045
1974-05-28,0.1984
1974-05-29,0.2106
1974-05-30,0.2148
1974-05-31,0.2051
1974-06-03,0.1961
1974-06-04,0.2045
1974-06-05,0.2112
1974-06-06,0.2109
1974-06-07,0.2148
1974-06-10,0.2170
1974-06-11,0.2093
1974-06-12,0.2186
1974-06-13,0.2093
1974-06-14,0.2103
1974-06-17,0.2112
1974-06-18,0.2071
1974-06-19,0.2009
1974-06-20,0.2032
1974-06-21,0.2054
1974-06-24,0.1997
1974-06-25,0.1990
1974-06-26,0.2009
1974-06-27,0.1997
1974-06-28,0.2016
1974-07-01,0.1942
1974-07-02,0.1884
1974-07-03,0.1794
1974-07-05,0.1775
1974-07-08,0.1862
1974-07-09,0.1903
1974-07-10,0.1823
1974-07-11,0.1743
1974-07-12,0.1665
1974-07-15,0.1746
1974-07-16,0.1665
1974-07-17,0.1698
1974-07-18,0.1878
1974-07-19,0.1939
1974-07-22,0.2022
1974-07-23,0.1932
1974-07-24,0.1980
1974-07-25,0.2202
1974-07-26,0.2154
1974-07-29,0.2296
1974-07-30,0.2225
1974-07-31,0.2234
1974-08-01,0.2151
1974-08-02,0.2064
1974-08-05,0.2045
1974-08-06,0.2119
1974-08-07,0.2099
1974-08-08,0.2025
1974-08-09,0.1926
1974-08-12,0.1919
1974-08-13,0.2016
1974-08-14,0.2006
1974-08-15,0.1942
1974-08-16,0.2003
1974-08-19,0.2074
1974-08-20,0.2006
1974-08-21,0.2025
1974-08-22,0.2109
1974-08-23,0.2022
1974-08-26,0.1952
1974-08-27,0.1887
1974-08-28,0.1935
1974-08-29,0.1878
1974-08-30,0.1884
1974-09-03,0.1797
1974-09-04,0.1817
1974-09-05,0.1884
1974-09-06,0.1855
1974-09-09,0.1813
1974-09-10,0.1775
1974-09-11,0.1797
1974-09-12,0.1784
1974-09-13,0.1813
1974-09-16,0.1730
1974-09-17,0.1662
1974-09-18,0.1694
1974-09-19,0.1739
1974-09-20,0.1752
1974-09-23,0.1813
1974-09-24,0.1865
1974-09-25,0.1817
1974-09-26,0.1913
1974-09-27,0.1852
1974-09-30,0.1980
1974-10-01,0.2099
1974-10-02,0.2064
1974-10-03,0.2141
1974-10-04,0.2263
1974-10-07,0.2170
1974-10-08,0.2083
1974-10-09,0.2132
1974-10-10,0.2064
1974-10-11,0.2009
1974-10-15,0.2058
1974-10-16,0.1993
1974-10-17,0.1984
1974-10-18,0.2071
1974-10-21,0.2193
1974-10-22,0.2148
1974-10-23,0.2157
1974-10-24,0.2244
1974-10-25,0.2247
1974-10-28,0.2370
1974-10-29,0.2228
1974-10-30,0.2154
1974-10-31,0.2189
1974-11-01,0.2125
1974-11-04,0.2119
1974-11-06,0.2199
1974-11-07,0.2270
1974-11-08,0.2263
1974-11-12,0.2128
1974-11-13,0.2083
1974-11-14,0.2071
1974-11-15,0.1977
1974-11-18,0.1935
1974-11-19,0.1878
1974-11-20,0.2006
1974-11-21,0.1890
1974-11-22,0.1858
1974-11-25,0.1839
1974-11-26,0.1890
1974-11-27,0.1881
1974-11-29,0.1932
1974-12-02,0.1871
1974-12-03,0.1881
1974-12-04,0.1865
1974-12-05,0.1865
1974-12-06,0.1852
1974-12-09,0.1813
1974-12-10,0.1823
1974-12-11,0.1807
1974-12-12,0.1813
1974-12-13,0.1858
1974-12-16,0.1926
1974-12-17,0.1874
1974-12-18,0.1935
1974-12-19,0.1977
1974-12-20,0.1910
1974-12-23,0.1997
1974-12-24,0.2016
1974-12-26,0.2054
1974-12-27,0.2035
1974-12-30,0.1939
1974-12-31,0.1868
1975-01-02,0.1833
1975-01-03,0.1778
1975-01-06,0.1765
1975-01-07,0.1726
1975-01-08,0.1736
1975-01-09,0.1730
1975-01-10,0.1804
1975-01-13,0.1791
1975-01-14,0.1862
1975-01-15,0.1788
1975-01-16,0.1743
1975-01-17,0.1662
1975-01-20,0.1685
1975-01-21,0.1633
1975-01-22,0.1653
1975-01-23,0.1710
1975-01-24,0.1752
1975-01-27,0.1688
1975-01-28,0.1720
1975-01-29,0.1762
1975-01-30,0.1710
1975-01-31,0.1665
1975-02-03,0.1691
1975-02-04,0.1701
1975-02-05,0.1714
1975-02-06,0.1726
1975-02-07,0.1762
1975-02-10,0.1698
1975-02-11,0.1752
1975-02-13,0.1810
1975-02-14,0.1794
1975-02-18,0.1855
1975-02-19,0.1817
1975-02-20,0.1849
1975-02-21,0.1820
1975-02-24,0.1813
1975-02-25,0.1752
1975-02-26,0.1768
1975-02-27,0.1726
1975-02-28,0.1746
1975-03-03,0.1755
1975-03-04,0.1698
1975-03-05,0.1685
1975-03-06,0.1704
1975-03-07,0.1710
1975-03-10,0.1746
1975-03-11,0.1772
1975-03-12,0.1804
1975-03-13,0.1781
1975-03-14,0.1765
1975-03-17,0.1797
1975-03-18,0.1694
1975-03-19,0.1749
1975-03-20,0.1665
1975-03-21,0.1681
1975-03-24,0.1640
1975-03-25,0.1659
1975-03-26,0.1704
1975-03-27,0.1669
1975-03-31,0.1698
1975-04-01,0.1675
1975-04-02,0.1649
1975-04-03,0.1633
1975-04-04,0.1624
1975-04-07,0.1633
1975-04-08,0.1617
1975-04-09,0.1633
1975-04-10,0.1665
1975-04-11,0.1653
1975-04-14,0.1627
1975-04-15,0.1633
1975-04-16,0.1681
1975-04-17,0.1752
1975-04-18,0.1730
1975-04-21,0.1717
1975-04-22,0.1685
1975-04-23,0.1707
1975-04-24,0.1704
1975-04-25,0.1726
1975-04-28,0.1739
1975-04-29,0.1749
1975-04-30,0.1714
1975-05-01,0.1720
1975-05-02,0.1710
1975-05-05,0.1720
1975-05-06,0.1755
1975-05-07,0.1781
1975-05-08,0.1765
1975-05-09,0.1797
1975-05-12,0.1791
1975-05-13,0.1797
1975-05-14,0.1781
1975-05-15,0.1743
1975-05-16,0.1807
1975-05-19,0.1823
1975-05-20,0.1794
1975-05-21,0.1823
1975-05-22,0.1817
1975-05-23,0.1823
1975-05-27,0.1762
1975-05-28,0.1784
1975-05-29,0.1749
1975-05-30,0.1746
1975-06-02,0.1701
1975-06-03,0.1723
1975-06-04,0.1704
1975-06-05,0.1701
1975-06-06,0.1710
1975-06-09,0.1781
1975-06-10,0.1752
1975-06-11,0.1765
1975-06-12,0.1752
1975-06-13,0.1749
1975-06-16,0.1733
1975-06-17,0.1755
1975-06-18,0.1746
1975-06-19,0.1746
1975-06-20,0.1759
1975-06-23,0.1752
1975-06-24,0.1791
1975-06-25,0.1784
1975-06-26,0.1781
1975-06-27,0.1797
1975-06-30,0.1813
1975-07-01,0.1800
1975-07-02,0.1804
1975-07-03,0.1817
1975-07-07,0.1804
1975-07-08,0.1849
1975-07-09,0.1855
1975-07-10,0.1871
1975-07-11,0.1897
1975-07-14,0.1894
1975-07-15,0.1916
1975-07-16,0.1916
1975-07-17,0.1916
1975-07-18,0.1974
1975-07-21,0.2009
1975-07-22,0.2022
1975-07-23,0.2029
1975-07-24,0.2058
1975-07-25,0.2109
1975-07-28,0.2212
1975-07-29,0.2289
1975-07-30,0.2183
1975-07-31,0.2199
1975-08-01,0.2222
1975-08-04,0.2257
1975-08-05,0.2209
1975-08-06,0.2260
1975-08-07,0.2312
1975-08-08,0.2218
1975-08-11,0.2315
1975-08-12,0.2363
1975-08-13,0.2276
1975-08-14,0.2270
1975-08-15,0.2276
1975-08-18,0.2234
1975-08-19,0.2254
1975-08-20,0.2247
1975-08-21,0.2215
1975-08-22,0.2247
1975-08-25,0.2267
1975-08-26,0.2180
1975-08-27,0.2193
1975-08-28,0.2154
1975-08-29,0.2109
1975-09-02,0.2025
1975-09-03,0.2067
1975-09-04,0.2083
1975-09-05,0.2087
1975-09-08,0.2054
1975-09-09,0.2090
1975-09-10,0.2119
1975-09-11,0.2087
1975-09-12,0.2148
